transaction_id,user_id,timestamp,amount,device_id,merchant_id,city,is_fraud,fraud_type,hour,is_odd_hour,is_new_device,is_new_merchant,amount_zscore,amount_vs_user_avg,seconds_since_last_txn,txns_last_1h,device_shared_users,rule_score,rule_reasons,ml_score,anomaly_score,lof_score,lof_flag,graph_score,graph_reasons
T000680,U0023,2026-07-06 10:55:00,4022.7,D0163,M018,Lucknow,0,,10,0,1,1,1.5581846967708357,1.2101577801198764,238560.0,0,1,0,,0.5578166,52.28929939348277,2.100970020306672,0,0,
T000663,U0023,2026-07-06 13:07:00,2496.9,D0163,M059,Lucknow,0,,13,0,0,0,-1.9454103925139528,0.7257283973386777,7920.0,0,1,0,,0.0009078353,9.187834761745878,2.1200012591705035,0,0,
T000696,U0023,2026-07-07 08:07:00,3463.46,D0163,M018,Lucknow,0,,8,0,0,0,0.2829553762824196,1.0477118564722985,68400.0,0,1,0,,0.0012106635,1.981624618482782,0.450722001463122,0,0,
T000698,U0023,2026-07-07 15:50:00,2031.08,D0163,M018,Lucknow,0,,15,0,0,0,-2.470109268659252,0.6107680080798724,27780.0,0,1,0,,0.0018881486,10.758867136317049,2.343719788921649,0,0,
T000688,U0023,2026-07-07 17:06:00,4790.65,D0148,M018,Lucknow,0,,17,0,0,0,2.5142344248578263,1.5057203318508146,4560.0,0,1,0,,0.017078172,15.776246230209823,1.6225126281749762,0,0,
T000673,U0023,2026-07-08 09:27:00,1911.88,D0163,M018,Lucknow,0,,9,0,0,0,-1.844507900322464,0.5719850351389036,58860.0,0,1,0,,0.0003900816,7.502719331716401,0.6398202723960535,0,0,
T000666,U0023,2026-07-08 18:32:00,3464.23,D0163,M059,Lucknow,0,,18,0,0,0,0.2975096437257652,1.0783677721241296,32700.0,0,1,0,,0.0017019083,2.31798778060348,0.3956285593608236,0,0,
T000690,U0023,2026-07-09 13:28:00,2265.42,D0148,M018,Lucknow,0,,13,0,0,0,-1.1904557796506952,0.7006189971097112,68160.0,0,1,0,,0.00029463752,3.469823114322029,0.6234276283708019,0,0,
T000689,U0023,2026-07-10 09:43:00,3720.45,D0163,M018,Lucknow,0,,9,0,0,0,0.6824218574270072,1.1777337354259556,72900.0,0,1,0,,0.0013318564,3.2113766058502784,0.7259002476282632,0,0,
T000669,U0023,2026-07-10 13:51:00,3012.74,D0163,M026,Lucknow,0,,13,0,0,0,-0.2312396962941743,0.9417475876953488,14880.0,0,1,0,,0.00033085077,1.4966664562487404,0.4498005730707266,0,0,
T000693,U0023,2026-07-10 15:10:00,3150.35,D0163,M026,Lucknow,0,,15,0,0,0,-0.0465684762860661,0.9886021084314516,4740.0,0,1,0,,0.0010605823,2.107583450500516,0.3455076444913663,0,0,
T000665,U0023,2026-07-10 16:51:00,2892.73,D0163,M059,Lucknow,0,,16,0,0,0,-0.3861969148152985,0.9084062503403408,6060.0,0,1,0,,0.0019850435,2.249156562859484,0.4293299690183969,0,0,
T000671,U0023,2026-07-11 17:11:00,3948.82,D0163,M059,Lucknow,0,,17,0,0,0,1.0620720548098117,1.2467684371884806,87600.0,0,1,0,,0.0018168328,4.756791307746566,0.5012261552665014,0,0,
T000686,U0023,2026-07-12 08:20:00,757.25,D0148,M018,Lucknow,0,,8,0,0,0,-3.327876069818105,0.2358545658809453,54540.0,0,1,0,,0.0017595174,18.92612647122908,0.7868568358780889,0,0,
T000694,U0023,2026-07-14 09:32:00,3272.61,D0163,M059,Lucknow,0,,9,0,0,0,0.2116458156815157,1.0620054371317311,177120.0,0,1,0,,0.0017788627,4.846910213075399,0.6287648692916846,0,0,
T000662,U0023,2026-07-14 13:27:00,2333.2,D0163,M059,Lucknow,0,,13,0,0,0,-0.8603433997966538,0.7548142781425867,14100.0,0,1,0,,0.00043568053,2.186595570911866,0.4955397200838831,0,0,
T000684,U0023,2026-07-15 09:02:00,2725.77,D0163,M026,Lucknow,0,,9,0,0,0,-0.3763905429907646,0.8922319883766421,70500.0,0,1,0,,0.00070340803,1.5803681670873455,0.5070594657003928,0,0,
T000672,U0023,2026-07-15 10:31:00,750.92,D0163,M026,Lucknow,0,,10,0,0,0,-2.670011516535562,0.2470102031459817,5340.0,0,1,0,,0.0067954753,16.361551336279483,0.6430792998275556,0,0,
T000664,U0023,2026-07-16 13:58:00,4604.52,D0163,M026,Lucknow,0,,13,0,0,0,1.7339066984812057,1.5658918620432023,98820.0,0,1,0,,0.00142026,12.736919357487078,0.3825080777680733,0,0,
T000691,U0023,2026-07-16 17:38:00,2898.35,D0148,M059,Lucknow,0,,17,0,0,0,-0.1118748056239276,0.962957097114814,13200.0,0,1,0,,0.0008264058,1.0408614442489892,0.4844758381476451,0,0,
T000687,U0023,2026-07-20 11:44:00,4236.28,D0163,M059,Lucknow,0,,11,0,0,0,1.2602612813913183,1.4095638235965735,324360.0,0,1,0,,0.0023775287,19.15049081090081,0.3450829137661751,0,0,
T000668,U0023,2026-07-21 09:59:00,3253.21,D0148,M018,Lucknow,0,,9,0,0,0,0.2032172224264193,1.0656738419560283,80100.0,0,1,0,,0.0013318564,1.9139502257680008,0.5606309204046509,0,0,
T000674,U0023,2026-07-21 14:28:00,3077.09,D0148,M026,Lucknow,0,,14,0,0,0,0.0174835065676848,1.0055353109269178,16140.0,0,1,0,,0.00053344003,1.3768689778759495,0.6175312899011105,0,0,
T000676,U0023,2026-07-22 23:59:00,2782.12,D0163,M059,Lucknow,0,,23,0,0,0,-0.2928705636381526,0.9089649531569868,120660.0,0,1,0,,0.0010748846,2.436221445122825,0.3438217699551241,0,0,
T000675,U0023,2026-07-23 13:31:00,3506.22,D0148,M018,Lucknow,0,,13,0,0,0,0.4860682357505655,1.149147821771486,48720.0,0,1,0,,0.0003256683,2.510240411945641,0.3168476539223774,0,0,
T000677,U0023,2026-07-25 14:33:00,3012.5,D0148,M026,Lucknow,0,,14,0,0,0,-0.0582364306085872,0.9824489767423102,176520.0,0,1,0,,0.00075348775,3.518606603083099,0.6702541179050827,0,0,
T000699,U0023,2026-07-25 14:40:00,2743.43,D0163,M059,Lucknow,0,,14,0,0,0,-0.3532490181649674,0.8952055853581269,420.0,1,1,0,,0.027735557,15.78821130158216,0.4104540619970414,0,0,
T000667,U0023,2026-07-26 18:01:00,1542.28,D0148,M059,Lucknow,0,,18,0,0,0,-1.6867419521545066,0.5049131702086848,98460.0,0,1,0,,0.0010835133,7.259785185851658,1.047846080776175,0,0,
T000692,U0023,2026-07-27 07:38:00,3913.66,D0148,M059,Lucknow,0,,7,0,0,0,0.9834791900725224,1.3007729451041323,49020.0,0,1,0,,0.0008988047,4.790951070731049,0.4377828949436861,0,0,
T000679,U0023,2026-07-27 12:42:00,2192.02,D0163,M059,Lucknow,0,,12,0,0,0,-0.9173304408996806,0.7221674746543729,18240.0,0,1,0,,0.00043568053,2.464571275239942,0.7098858091628772,0,0,
T000683,U0023,2026-07-28 14:11:00,2381.11,D0148,M059,Lucknow,0,,14,0,0,0,-0.6872295337626766,0.7907406912797583,91740.0,0,1,0,,0.00054054655,1.9407184489941889,0.25865738690124,0,0,
T000685,U0023,2026-07-30 10:12:00,2027.83,D0163,M026,Lucknow,0,,10,0,0,0,-1.0614357056019714,0.6773575679037198,158460.0,0,1,0,,0.002146934,6.0444374223951165,0.4336754415401592,0,0,
T000682,U0023,2026-07-30 15:32:00,3024.81,D0148,M018,Lucknow,0,,15,0,0,0,0.062752758413818,1.0192676218219674,19200.0,0,1,0,,0.00053344003,1.170385869681798,1.203371258065481,0,0,
T000739,U0024,2026-07-01 18:00:00,2755.83,D0201,M028,Ahmedabad,0,,18,0,1,1,0.0,1.0,1000000000.0,0,5,20,device shared by 5 users,1.7933782,77.9748558345969,12.86586143375984,1,40,device shared by 5 distinct users
T000715,U0024,2026-07-02 13:30:00,3284.28,D0800,M028,Ahmedabad,0,,13,0,1,0,0.0,1.0,70200.0,0,2,0,,0.0002841818,43.06968717055342,0.5905014998755348,0,0,
T000705,U0024,2026-07-02 14:06:00,3365.8,D0201,M031,Ahmedabad,0,,14,0,0,1,0.0,1.0,2160.0,1,5,20,device shared by 5 users,1.7231889,51.57169501822357,5.444734360823718,1,40,device shared by 5 distinct users
T000728,U0024,2026-07-02 14:38:00,2667.52,D0800,M028,Ahmedabad,0,,14,0,0,0,-1.730069331657928,0.8508012512821829,1920.0,1,2,0,,0.0011740413,22.427140068039154,2.06539567778498,0,0,
T000732,U0024,2026-07-05 03:19:00,2319.04,D0800,M028,Ahmedabad,0,,3,1,0,0,-2.2586888872979447,0.7683119044817216,218460.0,0,2,0,,0.0071999165,48.971491273289374,1.3544969623835217,0,0,
T000718,U0024,2026-07-05 11:18:00,4343.76,D0201,M019,Ahmedabad,0,,11,0,0,1,3.72256074190715,1.5090391011726831,28740.0,0,5,35,device shared by 5 users; amount z-score 3.7,5.676965,59.9219110054582,5.705725180005205,1,40,device shared by 5 distinct users
T000734,U0024,2026-07-07 10:10:00,1694.54,D0201,M031,Ahmedabad,0,,10,0,0,0,-2.184782067855655,0.5426513229579318,168720.0,0,5,20,device shared by 5 users,0.07542227,43.58686706023394,0.9328232629427144,0,40,device shared by 5 distinct users
T000738,U0024,2026-07-07 13:40:00,3095.38,D0201,M028,Ahmedabad,0,,13,0,0,0,0.2251316676991833,1.060540547056044,12600.0,0,5,20,device shared by 5 users,0.02770564,33.07535138551609,0.1511068849745262,0,40,device shared by 5 distinct users
T000712,U0024,2026-07-08 17:08:00,4235.07,D0201,M028,Ahmedabad,0,,17,0,0,0,1.7573711410257329,1.4401234366217597,98880.0,0,5,20,device shared by 5 users,0.109887704,41.4149501437072,0.8229107898733513,0,40,device shared by 5 distinct users
T000701,U0024,2026-07-09 15:41:00,4461.24,D0800,M019,Ahmedabad,0,,15,0,0,0,1.7106799159891657,1.446303872343624,81180.0,0,2,0,,0.0016043072,12.822487990770092,0.6382757388112072,0,0,
T000736,U0024,2026-07-10 08:27:00,1304.97,D0800,M028,Ahmedabad,0,,8,0,0,0,-2.2088499543476856,0.404987700999555,60360.0,0,2,0,,0.00024385776,12.802883627793696,0.4517690115013608,0,0,
T000720,U0024,2026-07-11 14:07:00,3561.99,D0800,M019,Ahmedabad,0,,14,0,0,0,0.5169647053426386,1.1686517572967816,106800.0,0,2,0,,0.0007931879,5.454118391323584,0.3630671340282149,0,0,
T000703,U0024,2026-07-12 12:52:00,3367.72,D0800,M019,Ahmedabad,0,,12,0,0,0,0.2877077366062642,1.0896002144796224,81900.0,0,2,0,,0.0003742249,4.114052434721597,0.3557470998926397,0,0,
T000700,U0024,2026-07-13 10:52:00,3705.15,D0800,M019,Ahmedabad,0,,10,0,0,0,0.6392589211432336,1.1905673506462056,79200.0,0,2,0,,0.0014959495,5.392235336140279,0.3139061338933693,0,0,
T000708,U0024,2026-07-13 15:51:00,1884.39,D0201,M019,Ahmedabad,0,,15,0,0,0,-1.400377590106069,0.5973752717904064,17940.0,0,5,20,device shared by 5 users,0.03582626,34.90033611576842,0.8339492974657376,0,40,device shared by 5 distinct users
T000725,U0024,2026-07-13 17:03:00,2729.89,D0201,M028,Ahmedabad,0,,17,0,0,0,-0.3648031847266195,0.8892790964877558,4320.0,0,5,20,device shared by 5 users,0.04216239,33.11723654733428,0.0520856763004868,0,40,device shared by 5 distinct users
T000709,U0024,2026-07-13 17:43:00,2408.52,D0800,M031,Ahmedabad,0,,17,0,0,0,-0.7065260924977946,0.7900580132501951,2400.0,1,2,0,,0.0015738492,17.179030103195146,0.4767803967398154,0,0,
T000710,U0024,2026-07-13 19:24:00,2464.19,D0201,M031,Ahmedabad,0,,19,0,0,0,-0.6131474479957311,0.8184264203909136,6060.0,0,5,20,device shared by 5 users,0.04216239,32.487496210109654,0.2306766767566861,0,40,device shared by 5 distinct users
T000721,U0024,2026-07-14 11:46:00,3505.2,D0800,M019,Ahmedabad,0,,11,0,0,0,0.5992927937842852,1.176038149604828,58920.0,0,2,0,,0.0002810127,4.332540163434773,0.3818247032921432,0,0,
T000702,U0024,2026-07-14 15:34:00,3509.45,D0201,M028,Ahmedabad,0,,15,0,0,0,0.5828135323339877,1.1666548270202712,13680.0,0,5,20,device shared by 5 users,0.053359084,34.028347544436315,0.4494899644223435,0,40,device shared by 5 distinct users
T000713,U0024,2026-07-14 17:10:00,3583.71,D0800,M031,Ahmedabad,0,,17,0,0,0,0.6511248227378869,1.1814961539150213,5760.0,0,2,0,,0.002460082,5.592967953266252,0.3793641905879837,0,0,
T000714,U0024,2026-07-14 18:34:00,4566.49,D0800,M028,Ahmedabad,0,,18,0,0,0,1.808366945936117,1.4926040858256475,5040.0,0,2,0,,0.0037547292,14.147909622499656,0.4940669127749191,0,0,
T000726,U0024,2026-07-15 13:55:00,2012.24,D0201,M019,Ahmedabad,0,,13,0,0,0,-1.2784894188391935,0.6433167139633535,69660.0,0,5,20,device shared by 5 users,0.013802765,34.45008842109555,0.6447647049330322,0,40,device shared by 5 distinct users
T000711,U0024,2026-07-15 20:58:00,1106.62,D0201,M028,Ahmedabad,0,,20,0,0,0,-2.2334900878277693,0.3593613507473937,25380.0,0,5,20,device shared by 5 users,0.028171856,41.13179642994947,1.1917862270899802,0,40,device shared by 5 distinct users
T000722,U0024,2026-07-16 06:26:00,1242.73,D0201,M019,Ahmedabad,0,,6,0,0,0,-1.8462319779573644,0.414629226312557,34080.0,0,5,20,device shared by 5 users,0.021286096,38.16421066270162,0.9772682451145536,0,40,device shared by 5 distinct users
T000727,U0024,2026-07-17 10:39:00,3702.2,D0201,M031,Ahmedabad,0,,10,0,0,0,0.7809903606967056,1.264832105080472,101580.0,0,5,20,device shared by 5 users,0.08810783,36.64341820452649,0.5513932831868976,0,40,device shared by 5 distinct users
T000735,U0024,2026-07-17 11:45:00,2150.46,D0800,M019,Ahmedabad,0,,11,0,0,0,-0.8189752873653406,0.7272824236281453,3960.0,0,2,0,,0.0006917167,4.257799809463782,0.6322055575862765,0,0,
T000717,U0024,2026-07-22 14:48:00,4663.18,D0201,M028,Ahmedabad,0,,14,0,0,0,1.7749933953434254,1.5931727305682384,442980.0,0,5,20,device shared by 5 users,0.50894135,58.13500434133758,1.0570548049208195,0,40,device shared by 5 distinct users
T000706,U0024,2026-07-22 15:56:00,2649.47,D0800,M031,Ahmedabad,0,,15,0,0,0,-0.3351175956641856,0.8864114849236945,4080.0,0,2,0,,0.0008944813,3.9803382593100087,0.482540549533771,0,0,
T000737,U0024,2026-07-22 18:35:00,3030.04,D0800,M028,Ahmedabad,0,,18,0,0,0,0.0528993341745889,1.0177219332510403,9540.0,0,2,0,,0.00054126256,3.4224864348330675,0.3395121883962791,0,0,
T000716,U0024,2026-07-23 09:16:00,3995.72,D0201,M028,Ahmedabad,0,,9,0,0,0,1.0366863474643373,1.3412796776379832,52860.0,0,5,20,device shared by 5 users,0.02590303,36.74901231777368,0.6521808520418154,0,40,device shared by 5 distinct users
T000730,U0024,2026-07-23 16:16:00,2079.99,D0201,M031,Ahmedabad,0,,16,0,0,0,-0.9495615878614908,0.6906062635182296,25200.0,0,5,20,device shared by 5 users,0.0401018,33.088615121008786,0.559207807194982,0,40,device shared by 5 distinct users
T000707,U0024,2026-07-24 08:59:00,3047.64,D0800,M028,Ahmedabad,0,,8,0,0,0,0.0662939547002488,1.0217681515007988,60180.0,0,2,0,,0.0002242914,2.618436099742762,0.342688343210863,0,0,
T000724,U0024,2026-07-25 12:55:00,2165.79,D0201,M031,Ahmedabad,0,,12,0,0,0,-0.8490228435106514,0.7256357261259473,100560.0,0,5,20,device shared by 5 users,0.017189937,34.058637642110696,0.5414838355309284,0,40,device shared by 5 distinct users
T000733,U0024,2026-07-25 15:01:00,4018.67,D0201,M019,Ahmedabad,0,,15,0,0,0,1.101888524793711,1.357386200106764,7560.0,0,5,20,device shared by 5 users,0.10772414,36.73549275931203,0.6710780706648147,0,40,device shared by 5 distinct users
T000719,U0024,2026-07-27 23:54:00,3316.49,D0800,M019,Ahmedabad,0,,23,0,0,0,0.3382838382213539,1.1088879625115298,204780.0,0,2,0,,0.0026482837,8.623841173369351,0.3977841222283494,0,0,
T000740,U0024,2026-07-28 06:33:00,3006.27,D0800,M028,Ahmedabad,0,,6,0,0,0,0.0067301404863626,1.0021329614771746,23940.0,0,2,0,,0.00048449956,3.062217811125335,0.3801200349771775,0,0,
T000723,U0024,2026-07-28 15:11:00,1594.5,D0800,M028,Ahmedabad,0,,15,0,0,0,-1.4987607310777122,0.5314921471460673,31080.0,0,2,0,,0.00061476615,6.755499958133044,0.4687324935898517,0,0,
T000731,U0024,2026-07-28 19:54:00,3513.05,D0201,M031,Ahmedabad,0,,19,0,0,0,0.5775177070419014,1.185617019863617,16980.0,0,5,20,device shared by 5 users,0.048166163,34.2052719397467,0.4492689280408597,0,40,device shared by 5 distinct users
T000729,U0024,2026-07-29 11:00:00,1839.26,D0800,M019,Ahmedabad,0,,11,0,0,0,-1.2053205890254783,0.6177903745251015,54360.0,0,2,0,,0.00014618807,5.335638101717155,0.6375531156563677,0,0,
T000704,U0024,2026-07-30 13:02:00,3230.23,D0201,M019,Ahmedabad,0,,13,0,0,0,0.2966586777824412,1.095471792602456,93720.0,0,5,20,device shared by 5 users,0.02197626,33.297808368156815,0.2358131875794907,0,40,device shared by 5 distinct users
T000745,U0025,2026-07-01 03:49:00,1170.39,D0797,M045,Chennai,0,,3,1,1,1,0.0,1.0,1000000000.0,0,1,20,odd hour + new device,0.14555411,73.25886204161401,94.85799802510722,1,0,
T000751,U0025,2026-07-01 13:48:00,1158.91,D0797,M023,Chennai,0,,13,0,0,1,0.0,1.0,35940.0,0,1,0,,0.0021046947,15.619894037665258,0.2183636122434667,0,0,
T000766,U0025,2026-07-02 18:23:00,824.28,D0797,M045,Chennai,0,,18,0,0,0,0.0,1.0,102900.0,0,1,0,,0.0012950044,2.27964531191002,0.301744554567532,0,0,
T000753,U0025,2026-07-04 09:23:00,1552.93,D0797,M045,Chennai,0,,9,0,0,0,3.125688049217744,1.4773019855428096,140400.0,0,1,15,amount z-score 3.1,0.0035011799,16.672728244223187,3.405115975666755,0,0,
T000750,U0025,2026-07-04 17:56:00,1171.67,D0797,M023,Chennai,0,,17,0,0,0,-0.0192205618318295,0.995786686104322,30780.0,0,1,0,,0.00068231754,0.8822389824602539,0.3975332531210423,0,0,
T000759,U0025,2026-07-04 20:50:00,86.3,D0797,M023,Chennai,0,,20,0,0,0,-4.721762888532599,0.0734070749165497,10440.0,0,1,0,,0.24834436,31.743143470775617,3.825054144495484,1,0,
T000744,U0025,2026-07-06 12:19:00,1311.45,D0797,M023,Chennai,0,,12,0,0,0,0.6939357228039377,1.3192600179872245,142140.0,0,1,0,,0.00079557276,4.750017261415375,0.6815148549097497,0,0,
T000752,U0025,2026-07-09 15:16:00,1505.72,D0797,M043,Chennai,0,,15,0,0,1,1.0652384540240667,1.4486175636461147,269820.0,0,1,0,,0.02135047,28.44973541895289,0.5634366227938605,0,0,
T000763,U0025,2026-07-09 15:53:00,542.35,D0797,M043,Chennai,0,,15,0,0,0,-1.2692430448850738,0.4940757142504419,2220.0,1,1,0,,0.0034862969,18.66973038899179,0.402625495177181,0,0,
T000758,U0025,2026-07-11 10:20:00,1633.57,D0797,M043,Chennai,0,,10,0,0,0,1.334079545422281,1.5768050177830062,152820.0,0,1,0,,0.006090294,9.795775701206624,0.6735571939236125,0,0,
T000757,U0025,2026-07-11 15:55:00,1694.43,D0797,M023,Chennai,0,,15,0,0,0,1.2980546683141996,1.5463556230566122,20100.0,0,1,0,,0.0018671288,6.078510041514977,0.4450659273799005,0,0,
T000747,U0025,2026-07-12 09:35:00,1055.37,D0797,M045,Chennai,0,,9,0,0,0,-0.2007770927729899,0.9175679726451746,63600.0,0,1,0,,0.0006555774,0.9873601029405514,0.5701094663500128,0,0,
T000748,U0025,2026-07-13 12:08:00,2126.57,D0797,M023,Chennai,0,,12,0,0,0,2.173403862954319,1.8616875430997883,95580.0,0,1,0,,0.0034295528,14.250438603820095,1.460035128444825,0,0,
T000746,U0025,2026-07-14 14:25:00,1662.65,D0797,M045,Chennai,0,,14,0,0,0,0.8752180377769887,1.365070853006521,94620.0,0,1,0,,0.0011869144,3.3070055005893177,0.3430935274222382,0,0,
T000743,U0025,2026-07-18 10:02:00,1874.07,D0797,M043,Chennai,0,,10,0,0,0,1.2417125229511106,1.499548196477503,329820.0,0,1,0,,0.003879384,17.07672812819563,0.3995570362786971,0,0,
T000762,U0025,2026-07-19 12:53:00,1703.44,D0797,M023,Chennai,0,,12,0,0,0,0.8078240083329508,1.3190877326954105,96660.0,0,1,0,,0.00063700083,2.889231402947393,0.4323838188812914,0,0,
T000765,U0025,2026-07-21 07:47:00,1497.32,D0797,M045,Chennai,0,,7,0,0,0,0.3576141985515232,1.1368039433148336,154440.0,0,1,0,,0.0016827034,3.062831901923419,0.7011727866352688,0,0,
T000761,U0025,2026-07-21 10:03:00,1161.79,D0797,M045,Chennai,0,,10,0,0,0,-0.338202435011343,0.8750193822597192,8160.0,0,1,0,,0.001956807,1.4947704344797073,0.5216020235303793,0,0,
T000755,U0025,2026-07-21 11:42:00,1547.92,D0797,M023,Chennai,0,,11,0,0,0,0.4795894173184301,1.1739903695651863,5940.0,0,1,0,,0.0016105339,1.9437872677293335,0.6085392993457887,0,0,
T000749,U0025,2026-07-22 12:19:00,865.81,D0797,M045,Chennai,0,,12,0,0,0,-0.9922738293221172,0.6506983662374557,88620.0,0,1,0,,0.000726014,3.837217006976892,0.3147046537223738,0,0,
T000741,U0025,2026-07-22 15:17:00,855.13,D0797,M023,Chennai,0,,15,0,0,0,-0.96702498697777,0.6540956604068424,10680.0,0,1,0,,0.0016731361,3.808333437588619,0.3505860936902103,0,0,
T000756,U0025,2026-07-24 11:13:00,1266.32,D0797,M043,Chennai,0,,11,0,0,0,-0.041792699996741,0.9848400503857058,158160.0,0,1,0,,0.00055593,2.7505800510277267,0.3459276442629758,0,0,
T000754,U0025,2026-07-28 16:38:00,595.41,D0797,M023,Chennai,0,,16,0,0,0,-1.5130533692392203,0.4633804751457592,365100.0,0,1,0,,0.006013561,20.609137887530224,0.3839758771053603,0,0,
T000764,U0025,2026-07-30 14:34:00,2017.86,D0797,M045,Chennai,0,,14,0,0,0,1.6324194394736986,1.6079234183654876,165360.0,0,1,0,,0.0035179444,12.035719360343228,0.4375534028603241,0,0,
T000742,U0025,2026-07-30 15:24:00,957.66,D0797,M045,Chennai,0,,15,0,0,0,-0.6823880550696658,0.7442553276649595,3000.0,1,1,0,,0.002653256,15.233888719367602,0.5084492160034135,0,0,
T000760,U0025,2026-07-30 16:16:00,1092.74,D0797,M043,Chennai,0,,16,0,0,0,-0.3792011175974465,0.8580114141429438,3120.0,1,1,0,,0.0019850435,14.75949821268884,0.2508279326506062,0,0,
T000788,U0026,2026-07-01 09:16:00,1326.51,D0111,M010,Lucknow,0,,9,0,1,1,0.0,1.0,1000000000.0,0,2,0,,0.0052281027,61.1764114101388,0.2229265270985925,0,0,
T000781,U0026,2026-07-01 17:22:00,3073.41,D0111,M049,Lucknow,0,,17,0,0,1,0.0,1.0,29160.0,0,2,0,,0.0065204017,17.948781077276447,0.3358633954089345,0,0,
T000774,U0026,2026-07-02 11:37:00,2001.5,D0111,M010,Lucknow,0,,11,0,0,0,0.0,1.0,65700.0,0,2,0,,0.00019575236,1.901363896656175,0.3463222019324701,0,0,
T000795,U0026,2026-07-02 13:17:00,3059.34,D0111,M049,Lucknow,0,,13,0,0,0,1.2867512732756192,1.433747511598795,6000.0,0,2,0,,0.0014539651,7.762953945338036,0.5516998184675824,0,0,
T000800,U0026,2026-07-02 15:18:00,3572.35,D0111,M049,Lucknow,0,,15,0,0,0,1.6297554897679063,1.5103860571411236,7260.0,0,2,0,,0.0028009233,10.727257292469918,0.7798998396778561,0,0,
T000792,U0026,2026-07-02 15:39:00,2716.92,D0111,M010,Lucknow,0,,15,0,0,0,0.134543084449003,1.042314535424655,1260.0,1,2,0,,0.0008096778,17.01265458753825,0.2798202685816049,0,0,
T000785,U0026,2026-07-04 07:54:00,3042.28,D0111,M010,Lucknow,0,,7,0,0,0,0.5567402111228221,1.1589616015363928,144900.0,0,2,0,,0.0012375271,5.516508544874758,0.6737775101269452,0,0,
T000786,U0026,2026-07-05 16:11:00,2593.95,D0111,M053,Lucknow,0,,16,0,0,1,-0.1278610409712688,0.9662276746837618,116220.0,0,2,0,,0.016812917,17.546724007872903,0.3763548073093934,0,0,
T000804,U0026,2026-07-07 18:58:00,3835.73,D0111,M053,Lucknow,0,,18,0,0,0,1.7507380476774366,1.4348390035715122,182820.0,0,2,0,,0.0034845187,15.154981038388025,1.141314983465631,0,0,
T000778,U0026,2026-07-08 11:31:00,1620.66,D0111,M053,Lucknow,0,,11,0,0,0,-1.6304895855605157,0.5783025048695712,59580.0,0,2,0,,0.00014618807,7.038391023830841,0.5431779713914248,0,0,
T000801,U0026,2026-07-12 07:53:00,2472.47,D0111,M010,Lucknow,0,,7,0,0,0,-0.273768551042557,0.9210975813039703,332520.0,0,2,0,,0.0007424665,15.042285470930366,0.4414063795493363,0,0,
T000767,U0026,2026-07-12 15:44:00,2123.41,D0111,M053,Lucknow,0,,15,0,0,0,-0.7317606506155999,0.7967734735943598,28260.0,0,2,0,,0.0006124448,3.3613580351951184,0.5712219728211417,0,0,
T000768,U0026,2026-07-13 14:43:00,2505.09,D0111,M053,Lucknow,0,,14,0,0,0,-0.158488879192973,0.9561859281755786,82740.0,0,2,0,,0.0003398683,2.402324992672422,0.4396138801400293,0,0,
T000784,U0026,2026-07-14 08:46:00,2051.53,D0111,M010,Lucknow,0,,8,0,0,0,-0.8033039538075406,0.7857114235248259,64980.0,0,2,0,,0.00045846365,3.261592391075149,0.6485526975003425,0,0,
T000780,U0026,2026-07-15 07:12:00,2479.64,D0111,M053,Lucknow,0,,7,0,0,0,-0.1332047585781237,0.9644343748115488,80760.0,0,2,0,,0.0004935882,2.3715841583507355,0.4656006769393618,0,0,
T000770,U0026,2026-07-15 11:21:00,2459.73,D0111,M053,Lucknow,0,,11,0,0,0,-0.1586153108064362,0.958964298066748,14940.0,0,2,0,,0.00031572807,2.6660556404516984,0.4977696425072775,0,0,
T000790,U0026,2026-07-15 16:33:00,1549.34,D0111,M049,Lucknow,0,,16,0,0,0,-1.5692482228759843,0.6055876553654616,18720.0,0,2,0,,0.0009464284,6.487777461349781,0.4850496170373538,0,0,
T000794,U0026,2026-07-16 08:58:00,1783.15,D0111,M010,Lucknow,0,,8,0,0,0,-1.0725395534062885,0.7135309735949129,59100.0,0,2,0,,0.00024385776,4.2576937913642166,0.4201633083951166,0,0,
T000799,U0026,2026-07-16 13:01:00,1834.43,D0111,M053,Lucknow,0,,13,0,0,0,-0.9338884434283736,0.7459220757528778,14580.0,0,2,0,,0.0003079088,3.743581944558716,0.3981594122498205,0,0,
T000791,U0026,2026-07-16 15:39:00,1964.04,D0111,M010,Lucknow,0,,15,0,0,0,-0.6942049027496607,0.8094489019132693,9480.0,0,2,0,,0.00049919036,3.424462845741766,0.8841030624500678,0,0,
T000803,U0026,2026-07-17 08:23:00,1270.67,D0111,M049,Lucknow,0,,8,0,0,0,-1.7240953485314816,0.5287245646860389,60240.0,0,2,0,,0.00024385776,8.225713587782947,0.6280385842606945,0,0,
T000775,U0026,2026-07-17 11:48:00,2118.87,D0111,M010,Lucknow,0,,11,0,0,0,-0.3364697908552324,0.9018999249244236,12300.0,0,2,0,,0.00031572807,3.0816601503612686,0.4079272599512524,0,0,
T000787,U0026,2026-07-17 12:11:00,4415.35,D0111,M049,Lucknow,0,,12,0,0,0,3.094901217254647,1.8878177475874656,1380.0,1,2,15,amount z-score 3.1,0.00468914,40.703213099939006,4.452363056660099,1,0,
