transaction_id,user_id,timestamp,amount,device_id,merchant_id,city,is_fraud,fraud_type,hour,is_odd_hour,is_new_device,is_new_merchant,amount_zscore,amount_vs_user_avg,seconds_since_last_txn,txns_last_1h,device_shared_users,rule_score,rule_reasons
T000711,U0024,2026-07-15 20:58:00,1106.62,D0201,M028,Ahmedabad,0,,20,0,0,0,-2.2334900878277693,0.3593613507473937,25380.0,0,5,20,device shared by 5 users
T000722,U0024,2026-07-16 06:26:00,1242.73,D0201,M019,Ahmedabad,0,,6,0,0,0,-1.8462319779573644,0.414629226312557,34080.0,0,5,20,device shared by 5 users
T000727,U0024,2026-07-17 10:39:00,3702.2,D0201,M031,Ahmedabad,0,,10,0,0,0,0.7809903606967056,1.264832105080472,101580.0,0,5,20,device shared by 5 users
T000735,U0024,2026-07-17 11:45:00,2150.46,D0800,M019,Ahmedabad,0,,11,0,0,0,-0.8189752873653406,0.7272824236281453,3960.0,0,2,0,
T000717,U0024,2026-07-22 14:48:00,4663.18,D0201,M028,Ahmedabad,0,,14,0,0,0,1.7749933953434254,1.5931727305682384,442980.0,0,5,20,device shared by 5 users
T000706,U0024,2026-07-22 15:56:00,2649.47,D0800,M031,Ahmedabad,0,,15,0,0,0,-0.33511759566418564,0.8864114849236945,4080.0,0,2,0,
T000737,U0024,2026-07-22 18:35:00,3030.04,D0800,M028,Ahmedabad,0,,18,0,0,0,0.052899334174588974,1.0177219332510403,9540.0,0,2,0,
T000716,U0024,2026-07-23 09:16:00,3995.72,D0201,M028,Ahmedabad,0,,9,0,0,0,1.0366863474643373,1.3412796776379832,52860.0,0,5,20,device shared by 5 users
T000730,U0024,2026-07-23 16:16:00,2079.99,D0201,M031,Ahmedabad,0,,16,0,0,0,-0.9495615878614907,0.6906062635182296,25200.0,0,5,20,device shared by 5 users
T000707,U0024,2026-07-24 08:59:00,3047.64,D0800,M028,Ahmedabad,0,,8,0,0,0,0.0662939547002488,1.0217681515007988,60180.0,0,2,0,
T000724,U0024,2026-07-25 12:55:00,2165.79,D0201,M031,Ahmedabad,0,,12,0,0,0,-0.8490228435106514,0.7256357261259473,100560.0,0,5,20,device shared by 5 users
T000733,U0024,2026-07-25 15:01:00,4018.67,D0201,M019,Ahmedabad,0,,15,0,0,0,1.1018885247937107,1.357386200106764,7560.0,0,5,20,device shared by 5 users
T000719,U0024,2026-07-27 23:54:00,3316.49,D0800,M019,Ahmedabad,0,,23,0,0,0,0.33828383822135394,1.1088879625115298,204780.0,0,2,0,
T000740,U0024,2026-07-28 06:33:00,3006.27,D0800,M028,Ahmedabad,0,,6,0,0,0,0.006730140486362672,1.0021329614771746,23940.0,0,2,0,
T000723,U0024,2026-07-28 15:11:00,1594.5,D0800,M028,Ahmedabad,0,,15,0,0,0,-1.4987607310777122,0.5314921471460673,31080.0,0,2,0,
T000731,U0024,2026-07-28 19:54:00,3513.05,D0201,M031,Ahmedabad,0,,19,0,0,0,0.5775177070419014,1.1856170198636167,16980.0,0,5,20,device shared by 5 users
T000729,U0024,2026-07-29 11:00:00,1839.26,D0800,M019,Ahmedabad,0,,11,0,0,0,-1.2053205890254783,0.6177903745251015,54360.0,0,2,0,
T000704,U0024,2026-07-30 13:02:00,3230.23,D0201,M019,Ahmedabad,0,,13,0,0,0,0.29665867778244126,1.095471792602456,93720.0,0,5,20,device shared by 5 users
T000745,U0025,2026-07-01 03:49:00,1170.39,D0797,M045,Chennai,0,,3,1,1,1,0.0,1.0,1000000000.0,0,1,20,odd hour + new device
T000751,U0025,2026-07-01 13:48:00,1158.91,D0797,M023,Chennai,0,,13,0,0,1,0.0,1.0,35940.0,0,1,0,
T000766,U0025,2026-07-02 18:23:00,824.28,D0797,M045,Chennai,0,,18,0,0,0,0.0,1.0,102900.0,0,1,0,
T000753,U0025,2026-07-04 09:23:00,1552.93,D0797,M045,Chennai,0,,9,0,0,0,3.125688049217744,1.4773019855428096,140400.0,0,1,15,amount z-score 3.1
T000750,U0025,2026-07-04 17:56:00,1171.67,D0797,M023,Chennai,0,,17,0,0,0,-0.0192205618318295,0.9957866861043221,30780.0,0,1,0,
T000759,U0025,2026-07-04 20:50:00,86.3,D0797,M023,Chennai,0,,20,0,0,0,-4.721762888532599,0.07340707491654978,10440.0,0,1,0,
T000744,U0025,2026-07-06 12:19:00,1311.45,D0797,M023,Chennai,0,,12,0,0,0,0.6939357228039377,1.3192600179872243,142140.0,0,1,0,
T000752,U0025,2026-07-09 15:16:00,1505.72,D0797,M043,Chennai,0,,15,0,0,1,1.0652384540240667,1.4486175636461147,269820.0,0,1,0,
T000763,U0025,2026-07-09 15:53:00,542.35,D0797,M043,Chennai,0,,15,0,0,0,-1.2692430448850738,0.49407571425044194,2220.0,1,1,0,
T000758,U0025,2026-07-11 10:20:00,1633.57,D0797,M043,Chennai,0,,10,0,0,0,1.3340795454222807,1.5768050177830062,152820.0,0,1,0,
T000757,U0025,2026-07-11 15:55:00,1694.43,D0797,M023,Chennai,0,,15,0,0,0,1.2980546683141996,1.5463556230566122,20100.0,0,1,0,
T000747,U0025,2026-07-12 09:35:00,1055.37,D0797,M045,Chennai,0,,9,0,0,0,-0.20077709277298997,0.9175679726451746,63600.0,0,1,0,
T000748,U0025,2026-07-13 12:08:00,2126.57,D0797,M023,Chennai,0,,12,0,0,0,2.173403862954319,1.8616875430997883,95580.0,0,1,0,
T000746,U0025,2026-07-14 14:25:00,1662.65,D0797,M045,Chennai,0,,14,0,0,0,0.8752180377769887,1.365070853006521,94620.0,0,1,0,
T000743,U0025,2026-07-18 10:02:00,1874.07,D0797,M043,Chennai,0,,10,0,0,0,1.2417125229511106,1.499548196477503,329820.0,0,1,0,
T000762,U0025,2026-07-19 12:53:00,1703.44,D0797,M023,Chennai,0,,12,0,0,0,0.8078240083329508,1.3190877326954105,96660.0,0,1,0,
T000765,U0025,2026-07-21 07:47:00,1497.32,D0797,M045,Chennai,0,,7,0,0,0,0.3576141985515232,1.1368039433148336,154440.0,0,1,0,
T000761,U0025,2026-07-21 10:03:00,1161.79,D0797,M045,Chennai,0,,10,0,0,0,-0.338202435011343,0.8750193822597192,8160.0,0,1,0,
T000755,U0025,2026-07-21 11:42:00,1547.92,D0797,M023,Chennai,0,,11,0,0,0,0.47958941731843013,1.1739903695651863,5940.0,0,1,0,
T000749,U0025,2026-07-22 12:19:00,865.81,D0797,M045,Chennai,0,,12,0,0,0,-0.9922738293221172,0.6506983662374557,88620.0,0,1,0,
T000741,U0025,2026-07-22 15:17:00,855.13,D0797,M023,Chennai,0,,15,0,0,0,-0.96702498697777,0.6540956604068424,10680.0,0,1,0,
T000756,U0025,2026-07-24 11:13:00,1266.32,D0797,M043,Chennai,0,,11,0,0,0,-0.04179269999674106,0.9848400503857058,158160.0,0,1,0,
T000754,U0025,2026-07-28 16:38:00,595.41,D0797,M023,Chennai,0,,16,0,0,0,-1.5130533692392203,0.4633804751457592,365100.0,0,1,0,
T000764,U0025,2026-07-30 14:34:00,2017.86,D0797,M045,Chennai,0,,14,0,0,0,1.6324194394736986,1.6079234183654876,165360.0,0,1,0,
T000742,U0025,2026-07-30 15:24:00,957.66,D0797,M045,Chennai,0,,15,0,0,0,-0.6823880550696658,0.7442553276649595,3000.0,1,1,0,
T000760,U0025,2026-07-30 16:16:00,1092.74,D0797,M043,Chennai,0,,16,0,0,0,-0.3792011175974465,0.8580114141429438,3120.0,1,1,0,
T000788,U0026,2026-07-01 09:16:00,1326.51,D0111,M010,Lucknow,0,,9,0,1,1,0.0,1.0,1000000000.0,0,2,0,
T000781,U0026,2026-07-01 17:22:00,3073.41,D0111,M049,Lucknow,0,,17,0,0,1,0.0,1.0,29160.0,0,2,0,
T000774,U0026,2026-07-02 11:37:00,2001.5,D0111,M010,Lucknow,0,,11,0,0,0,0.0,1.0,65700.0,0,2,0,
T000795,U0026,2026-07-02 13:17:00,3059.34,D0111,M049,Lucknow,0,,13,0,0,0,1.2867512732756192,1.433747511598795,6000.0,0,2,0,
T000800,U0026,2026-07-02 15:18:00,3572.35,D0111,M049,Lucknow,0,,15,0,0,0,1.6297554897679063,1.5103860571411236,7260.0,0,2,0,
T000792,U0026,2026-07-02 15:39:00,2716.92,D0111,M010,Lucknow,0,,15,0,0,0,0.13454308444900306,1.042314535424655,1260.0,1,2,0,
T000785,U0026,2026-07-04 07:54:00,3042.28,D0111,M010,Lucknow,0,,7,0,0,0,0.5567402111228221,1.1589616015363928,144900.0,0,2,0,
T000786,U0026,2026-07-05 16:11:00,2593.95,D0111,M053,Lucknow,0,,16,0,0,1,-0.12786104097126882,0.9662276746837618,116220.0,0,2,0,
T000804,U0026,2026-07-07 18:58:00,3835.73,D0111,M053,Lucknow,0,,18,0,0,0,1.7507380476774366,1.4348390035715122,182820.0,0,2,0,
T000778,U0026,2026-07-08 11:31:00,1620.66,D0111,M053,Lucknow,0,,11,0,0,0,-1.6304895855605157,0.5783025048695712,59580.0,0,2,0,
T000801,U0026,2026-07-12 07:53:00,2472.47,D0111,M010,Lucknow,0,,7,0,0,0,-0.27376855104255704,0.9210975813039703,332520.0,0,2,0,
T000767,U0026,2026-07-12 15:44:00,2123.41,D0111,M053,Lucknow,0,,15,0,0,0,-0.7317606506155999,0.7967734735943598,28260.0,0,2,0,
T000768,U0026,2026-07-13 14:43:00,2505.09,D0111,M053,Lucknow,0,,14,0,0,0,-0.158488879192973,0.9561859281755786,82740.0,0,2,0,
T000784,U0026,2026-07-14 08:46:00,2051.53,D0111,M010,Lucknow,0,,8,0,0,0,-0.8033039538075406,0.7857114235248259,64980.0,0,2,0,
T000780,U0026,2026-07-15 07:12:00,2479.64,D0111,M053,Lucknow,0,,7,0,0,0,-0.13320475857812378,0.9644343748115487,80760.0,0,2,0,
T000770,U0026,2026-07-15 11:21:00,2459.73,D0111,M053,Lucknow,0,,11,0,0,0,-0.15861531080643626,0.9589642980667481,14940.0,0,2,0,
T000790,U0026,2026-07-15 16:33:00,1549.34,D0111,M049,Lucknow,0,,16,0,0,0,-1.5692482228759843,0.6055876553654616,18720.0,0,2,0,
T000794,U0026,2026-07-16 08:58:00,1783.15,D0111,M010,Lucknow,0,,8,0,0,0,-1.0725395534062883,0.7135309735949129,59100.0,0,2,0,
T000799,U0026,2026-07-16 13:01:00,1834.43,D0111,M053,Lucknow,0,,13,0,0,0,-0.9338884434283736,0.7459220757528778,14580.0,0,2,0,
T000791,U0026,2026-07-16 15:39:00,1964.04,D0111,M010,Lucknow,0,,15,0,0,0,-0.6942049027496607,0.8094489019132693,9480.0,0,2,0,
T000803,U0026,2026-07-17 08:23:00,1270.67,D0111,M049,Lucknow,0,,8,0,0,0,-1.7240953485314816,0.5287245646860389,60240.0,0,2,0,
T000775,U0026,2026-07-17 11:48:00,2118.87,D0111,M010,Lucknow,0,,11,0,0,0,-0.3364697908552324,0.9018999249244236,12300.0,0,2,0,
T000787,U0026,2026-07-17 12:11:00,4415.35,D0111,M049,Lucknow,0,,12,0,0,0,3.094901217254647,1.8878177475874658,1380.0,1,2,15,amount z-score 3.1
T000797,U0026,2026-07-17 14:52:00,2678.91,D0111,M053,Lucknow,0,,14,0,0,0,0.31981465589439384,1.1028194367539566,9660.0,0,2,0,
T000777,U0026,2026-07-19 09:14:00,1802.53,D0111,M010,Lucknow,0,,9,0,0,0,-0.8314631678488291,0.7388770618915715,152520.0,0,2,0,
T000772,U0026,2026-07-19 14:46:00,4175.15,D0111,M049,Lucknow,0,,14,0,0,0,2.3142339157403904,1.729504880744461,19920.0,0,2,0,
T000782,U0026,2026-07-19 14:48:00,2340.43,D0111,M053,Lucknow,0,,14,0,0,0,-0.17252425659043824,0.943034972908705,120.0,1,2,0,
T000796,U0026,2026-07-19 15:35:00,682.84,D0111,M010,Lucknow,0,,15,0,0,0,-2.2293950486752565,0.27572004818126683,2820.0,2,2,0,
T000798,U0026,2026-07-19 18:25:00,1669.93,D0111,M053,Lucknow,0,,18,0,0,0,-0.8661388274006357,0.6921966065936194,10200.0,0,2,0,
T000789,U0026,2026-07-20 09:35:00,2126.19,D0111,M010,Lucknow,0,,9,0,0,0,-0.30554874423273254,0.8907738724407395,54600.0,0,2,0,
T000769,U0026,2026-07-20 12:28:00,1347.13,D0111,M049,Lucknow,0,,12,0,0,0,-1.2271547906536013,0.5664466364853508,10380.0,0,2,0,
T000776,U0026,2026-07-20 19:34:00,1358.35,D0111,M053,Lucknow,0,,19,0,0,0,-1.1656488217836534,0.579265843127097,25560.0,0,2,0,
T000783,U0026,2026-07-21 06:52:00,2310.92,D0111,M053,Lucknow,0,,6,0,0,0,-0.0037618206588844356,0.9986173193565133,40680.0,0,2,0,
T000779,U0026,2026-07-21 15:42:00,2682.91,D0111,M053,Lucknow,0,,15,0,0,0,0.4404190356727411,1.1594138498382958,31800.0,0,2,0,
T000802,U0026,2026-07-23 17:13:00,3247.3,D0111,M053,Lucknow,0,,17,0,0,0,1.1146843713074424,1.396764856571632,178260.0,0,2,0,
T000805,U0026,2026-07-25 16:13:00,1714.67,D0111,M010,Lucknow,0,,16,0,0,0,-0.766966820112621,0.7292659053031472,169200.0,0,2,0,
T000771,U0026,2026-07-26 12:37:00,2502.35,D0111,M049,Lucknow,0,,12,0,0,0,0.20460738621255523,1.0723383097630037,73440.0,0,2,0,
T000793,U0026,2026-07-26 13:42:00,3556.95,D0111,M049,Lucknow,0,,13,0,0,0,1.4968846580424875,1.5212944211027684,3900.0,0,2,0,
T000773,U0026,2026-07-30 16:37:00,1303.33,D0111,M049,Lucknow,0,,16,0,0,0,-1.2903135704139188,0.5498859568001743,356100.0,0,2,0,
T000821,U0027,2026-07-03 15:07:00,484.15,D0041,M046,Jaipur,0,,15,0,1,1,0.0,1.0,1000000000.0,0,1,0,
T000823,U0027,2026-07-04 11:25:00,404.29,D0041,M019,Jaipur,0,,11,0,0,1,0.0,1.0,73080.0,0,1,0,
T000816,U0027,2026-07-04 12:59:00,275.25,D0041,M059,Jaipur,0,,12,0,0,1,0.0,1.0,5640.0,0,1,0,
T000812,U0027,2026-07-04 16:20:00,240.32,D0177,M059,Jaipur,0,,16,0,1,0,-1.714666805949844,0.6195464411839584,12060.0,0,2,0,
T000820,U0027,2026-07-11 07:10:00,343.46,D0177,M046,Jaipur,0,,7,0,0,0,-0.07682355782761464,0.9785115462752785,571800.0,0,2,0,
T000810,U0027,2026-07-12 18:17:00,249.46,D0041,M059,Jaipur,0,,18,0,0,0,-1.138480444042489,0.7137747694845268,126420.0,0,1,0,
T000813,U0027,2026-07-14 15:25:00,291.5,D0177,M057,Jaipur,0,,15,0,0,1,-0.4671706020565711,0.8758444185549487,162480.0,0,2,0,
T000814,U0027,2026-07-16 12:47:00,215.08,D0041,M057,Jaipur,0,,12,0,0,0,-1.3449179513214846,0.6579008295620553,163320.0,0,1,0,
T000806,U0027,2026-07-17 12:49:00,269.34,D0041,M059,Jaipur,0,,12,0,0,0,-0.5061871881895528,0.8606796030830964,86520.0,0,1,0,
T000811,U0027,2026-07-18 18:59:00,605.66,D0177,M019,Jaipur,0,,18,0,0,0,3.6132692268337725,1.9658257685441214,108600.0,0,2,15,amount z-score 3.6
T000817,U0027,2026-07-19 18:49:00,263.9,D0041,M057,Jaipur,0,,18,0,0,0,-0.6233775619177973,0.7811135655033917,85800.0,0,1,0,
T000818,U0027,2026-07-21 07:01:00,585.42,D0177,M057,Jaipur,0,,7,0,0,0,2.209515360072304,1.767955826102082,130320.0,0,2,0,
T000815,U0027,2026-07-25 13:24:00,177.64,D0177,M057,Jaipur,0,,13,0,0,0,-1.336531635420419,0.5042019177567634,368580.0,0,2,0,
T000819,U0027,2026-07-26 15:09:00,385.48,D0041,M046,Jaipur,0,,15,0,0,0,0.3479567503322851,1.13750405409921,92700.0,0,1,0,
T000808,U0027,2026-07-28 12:18:00,258.43,D0177,M059,Jaipur,0,,12,0,0,0,-0.6464387949590858,0.7551779896320161,162540.0,0,2,0,
T000822,U0027,2026-07-29 14:03:00,241.72,D0041,M057,Jaipur,0,,14,0,0,0,-0.7476336476513256,0.7180683547740463,92700.0,0,1,0,
T000807,U0027,2026-07-30 16:36:00,234.23,D0041,M019,Jaipur,0,,16,0,0,0,-0.7714721218059131,0.7082988393088806,95580.0,0,1,0,
T000809,U0027,2026-07-30 19:37:00,395.18,D0177,M059,Jaipur,0,,19,0,0,0,0.5685144702456637,1.215865835946501,10860.0,0,2,0,
T000846,U0028,2026-07-01 13:20:00,4178.81,D0207,M008,Pune,0,,13,0,1,1,0.0,1.0,1000000000.0,0,1,0,
T000838,U0028,2026-07-01 13:58:00,2477.38,D0207,M059,Pune,0,,13,0,0,1,0.0,1.0,2280.0,1,1,0,
T000832,U0028,2026-07-01 18:31:00,3584.72,D0207,M059,Pune,0,,18,0,0,0,0.0,1.0,16380.0,0,1,0,
T000840,U0028,2026-07-02 10:19:00,2572.29,D0207,M040,Pune,0,,10,0,0,1,-1.1932949788163065,0.7535336213031263,56880.0,0,1,0,
T000833,U0028,2026-07-03 07:18:00,1740.06,D0207,M059,Pune,0,,7,0,0,0,-2.0579262566374696,0.5432085659965633,75540.0,0,1,0,
T000834,U0028,2026-07-04 10:36:00,1053.17,D0207,M059,Pune,0,,10,0,0,0,-2.1491117270777598,0.3618330187319429,98280.0,0,1,0,
T000843,U0028,2026-07-04 12:58:00,4112.66,D0207,M059,Pune,0,,12,0,0,0,1.4401206173874779,1.5811405933652447,8520.0,0,1,0,
T007586,U0028,2026-07-04 16:12:00,2036.96,D0402,M027,Pune,1,device_ring,16,0,1,1,-0.7050398338953157,0.7230921911172552,11640.0,0,6,20,device shared by 6 users
T000850,U0028,2026-07-04 23:20:00,1842.52,D0207,M059,Pune,0,,23,0,0,0,-0.82222085982092,0.6775200458989494,25680.0,0,1,0,
T000856,U0028,2026-07-05 11:06:00,3040.71,D0207,M002,Pune,0,,11,0,0,1,0.40150584516341936,1.1596630638874743,42360.0,0,1,0,
T000852,U0028,2026-07-05 14:21:00,3762.42,D0207,M040,Pune,0,,14,0,0,0,1.101659109791855,1.4123579911272532,11700.0,0,1,0,
T000825,U0028,2026-07-06 17:17:00,1592.65,D0207,M002,Pune,0,,17,0,0,0,-1.169040032580337,0.576255603918899,96960.0,0,1,0,
T000849,U0028,2026-07-08 16:22:00,2614.98,D0207,M040,Pune,0,,16,0,0,0,-0.05059388344057401,0.9807906704849609,169500.0,0,1,0,
T000829,U0028,2026-07-10 12:50:00,233.92,D0207,M059,Pune,0,,12,0,0,0,-2.4965535074724747,0.08786532414403139,160080.0,0,1,0,
T000855,U0028,2026-07-12 16:06:00,3675.35,D0207,M002,Pune,0,,16,0,0,0,1.0530412777343907,1.476753746545613,184560.0,0,1,0,
T000854,U0028,2026-07-13 13:35:00,3667.36,D0207,M059,Pune,0,,13,0,0,0,0.9746121301167595,1.4281515937385503,77340.0,0,1,0,
T000841,U0028,2026-07-14 05:53:00,3763.31,D0207,M040,Pune,0,,5,1,0,0,1.0021890901925303,1.427322264970688,58680.0,0,1,0,
T000824,U0028,2026-07-14 07:46:00,2050.17,D0207,M008,Pune,0,,7,0,0,0,-0.5815384077940797,0.7585080238947293,6780.0,0,1,0,
T000851,U0028,2026-07-14 20:06:00,3915.37,D0207,M008,Pune,0,,20,0,0,0,1.1341903335989132,1.4682808793929878,44400.0,0,1,0,
T000826,U0028,2026-07-15 20:31:00,2447.82,D0207,M040,Pune,0,,20,0,0,0,-0.2569636871041349,0.8958634344029883,87900.0,0,1,0,
T000835,U0028,2026-07-16 19:21:00,3776.25,D0207,M059,Pune,0,,19,0,0,0,0.978785683831357,1.3892815703032464,82200.0,0,1,0,
T000828,U0028,2026-07-17 10:44:00,2466.51,D0207,M008,Pune,0,,10,0,0,0,-0.2799494250672395,0.8909134469272684,55380.0,0,1,0,
T000839,U0028,2026-07-17 14:23:00,1816.08,D0207,M002,Pune,0,,14,0,0,0,-0.8890417652985676,0.6592443342992533,13140.0,0,1,0,
T000842,U0028,2026-07-21 18:09:00,2819.73,D0207,M059,Pune,0,,18,0,0,0,0.10069294676850045,1.038966079717504,359160.0,0,1,0,
T000836,U0028,2026-07-22 13:42:00,3289.68,D0207,M008,Pune,0,,13,0,0,0,0.5555432201195495,1.2101604503129335,70380.0,0,1,0,
T000847,U0028,2026-07-23 11:04:00,1426.69,D0207,M040,Pune,0,,11,0,0,0,-1.2966768870687602,0.52045515812709,76920.0,0,1,0,
T000844,U0028,2026-07-23 15:59:00,3720.07,D0207,M002,Pune,0,,15,0,0,0,1.00356965707717,1.3825783251770036,17700.0,0,1,0,
T000837,U0028,2026-07-23 18:10:00,2135.08,D0207,M059,Pune,0,,18,0,0,0,-0.5791501457847668,0.7824240838723193,7860.0,0,1,0,
T000845,U0028,2026-07-26 10:10:00,2227.6,D0207,M059,Pune,0,,10,0,0,0,-0.47397825864614795,0.822722096990634,230400.0,0,1,0,
T000827,U0028,2026-07-26 11:13:00,1673.35,D0207,M040,Pune,0,,11,0,0,0,-1.0187835247529065,0.6218215145961367,3780.0,0,1,0,
T000830,U0028,2026-07-27 13:03:00,974.79,D0207,M059,Pune,0,,13,0,0,0,-1.6840376448158103,0.3668592851012156,93000.0,0,1,0,
T000848,U0028,2026-07-29 15:19:00,1523.11,D0207,M002,Pune,0,,15,0,0,0,-1.0516525763390248,0.5851693040350473,180960.0,0,1,0,
T000857,U0028,2026-07-30 12:27:00,2785.54,D0207,M002,Pune,0,,12,0,0,0,0.21056294619574129,1.0842425216463356,76080.0,0,1,0,
T000853,U0028,2026-07-30 12:48:00,3480.04,D0207,M002,Pune,0,,12,0,0,0,0.8929028371978392,1.3511202905065012,1260.0,1,1,0,
T000831,U0028,2026-07-30 17:28:00,4125.91,D0207,M002,Pune,0,,17,0,0,0,1.509350139173157,1.5855047314034512,16800.0,0,1,0,
T000875,U0029,2026-07-02 19:24:00,2798.98,D0180,M048,Jaipur,0,,19,0,1,1,0.0,1.0,1000000000.0,0,1,0,
T000863,U0029,2026-07-04 20:55:00,1546.64,D0180,M002,Jaipur,0,,20,0,0,1,0.0,1.0,178260.0,0,1,0,
T000872,U0029,2026-07-05 13:00:00,4318.14,D0180,M005,Jaipur,0,,13,0,0,1,0.0,1.0,57900.0,0,1,0,
T000870,U0029,2026-07-09 22:59:00,1968.52,D0180,M008,Jaipur,0,,22,0,0,1,-0.811326017103356,0.681639380356229,381540.0,0,1,0,
T000859,U0029,2026-07-12 10:15:00,2116.56,D0180,M002,Jaipur,0,,10,0,0,0,-0.5113112596944465,0.7962769976726433,213360.0,0,1,0,
T007499,U0029,2026-07-17 11:00:00,43.5,D0375,M040,Jaipur,1,velocity_burst,11,0,1,1,-2.579254012627284,0.01706037568239135,434700.0,0,2,0,
T007500,U0029,2026-07-17 11:01:00,128.58,D0375,M024,Jaipur,1,velocity_burst,11,0,0,1,-1.5553498438608027,0.06030796551984643,60.0,1,2,0,
T007502,U0029,2026-07-17 11:03:00,41.57,D0375,M016,Jaipur,1,velocity_burst,11,0,0,1,-1.304259812181928,0.02252084215693264,120.0,2,2,0,
T007501,U0029,2026-07-17 11:04:00,32.41,D0375,M045,Jaipur,1,velocity_burst,11,0,0,1,-1.1143338365024684,0.02000232978694536,60.0,3,2,0,
T007503,U0029,2026-07-17 11:08:00,82.22,D0375,M047,Jaipur,1,velocity_burst,11,0,0,1,-0.9501024615372409,0.05694387794346283,240.0,4,2,0,
T007504,U0029,2026-07-17 11:10:00,61.74,D0375,M034,Jaipur,1,velocity_burst,11,0,0,1,-0.877652460986815,0.04721223017972442,120.0,5,2,30,5 txns in last 1h (velocity)
T007505,U0029,2026-07-17 11:12:00,93.26,D0375,M001,Jaipur,1,velocity_burst,11,0,0,1,-0.7864529137965852,0.0780783111427581,120.0,6,2,30,6 txns in last 1h (velocity)
T007506,U0029,2026-07-17 11:14:00,75.82,D0375,M015,Jaipur,1,velocity_burst,11,0,0,1,-0.7469721627294738,0.06875995676995678,120.0,7,2,30,7 txns in last 1h (velocity)
T000858,U0029,2026-07-17 15:06:00,3120.77,D0180,M008,Jaipur,0,,15,0,0,0,1.5547676761881586,3.0485567233071964,13920.0,0,1,0,
T000869,U0029,2026-07-17 16:51:00,2039.86,D0180,M048,Jaipur,0,,16,0,0,0,0.6155513128965617,1.7383008145900556,6300.0,0,1,0,
T000878,U0029,2026-07-18 08:45:00,1369.66,D0375,M005,Jaipur,0,,8,0,0,0,0.10053682409546152,1.112425054203635,57240.0,0,2,0,
T000864,U0029,2026-07-18 20:49:00,2046.29,D0180,M043,Jaipur,0,,20,0,0,1,0.604711356622596,1.65038110625766,43440.0,0,1,0,
T007544,U0029,2026-07-19 03:49:00,12738.64,D0425,M053,Mumbai,1,account_takeover,3,1,1,1,8.757814192143258,9.89543658402275,25200.0,0,1,60,new device + amount >3x user avg; odd hour + new device; amount z-score 8.8
T000874,U0029,2026-07-21 14:20:00,2485.03,D0375,M002,Jaipur,0,,14,0,0,0,0.19265535341948128,1.291925404172968,210660.0,0,2,0,
T000871,U0029,2026-07-23 07:33:00,1616.48,D0180,M040,Jaipur,0,,7,0,0,0,-0.1185286843117936,0.8276641890718566,148380.0,0,1,0,
T000866,U0029,2026-07-23 11:57:00,545.84,D0375,M040,Jaipur,0,,11,0,0,0,-0.5021751363280198,0.28190814781279827,15840.0,0,2,0,
T000868,U0029,2026-07-26 06:18:00,1296.67,D0180,M027,Jaipur,0,,6,0,0,1,-0.21093230373348315,0.6933974115803093,238860.0,0,1,0,
T000876,U0029,2026-07-26 11:51:00,1945.74,D0180,M005,Jaipur,0,,11,0,0,0,0.038285455937208064,1.055194863847714,19980.0,0,1,0,
T000862,U0029,2026-07-26 12:22:00,2903.75,D0180,M002,Jaipur,0,,12,0,0,0,0.40590395025470405,1.5709636026852034,1860.0,1,1,0,
T000877,U0029,2026-07-28 10:36:00,1231.21,D0375,M040,Jaipur,0,,10,0,0,0,-0.25886818304456594,0.6506210161243678,166440.0,0,2,0,
T000865,U0029,2026-07-28 16:34:00,1461.8,D0180,M043,Jaipur,0,,16,0,0,0,-0.16127465999074858,0.7834225259629041,21480.0,0,1,0,
T000873,U0029,2026-07-29 16:16:00,2106.6,D0375,M048,Jaipur,0,,16,0,0,0,0.10422851873735331,1.1384735872364913,85320.0,0,2,0,
T000867,U0029,2026-07-29 20:11:00,2238.18,D0180,M027,Jaipur,0,,20,0,0,0,0.15679243542239762,1.2034117216071736,14100.0,0,1,0,
T000860,U0029,2026-07-30 11:36:00,1869.27,D0180,M005,Jaipur,0,,11,0,0,0,-0.0017311588341646358,0.997809527961232,55500.0,0,1,0,
T000861,U0029,2026-07-30 11:39:00,2453.65,D0180,M002,Jaipur,0,,11,0,0,0,0.2491929208364942,1.309848384159453,180.0,1,1,0,
T000901,U0030,2026-07-01 16:07:00,506.25,D0283,M055,Bengaluru,0,,16,0,1,1,0.0,1.0,1000000000.0,0,3,20,device shared by 3 users
T000895,U0030,2026-07-02 11:15:00,721.68,D0596,M002,Bengaluru,0,,11,0,1,1,0.0,1.0,68880.0,0,1,0,
T000904,U0030,2026-07-03 10:28:00,810.93,D0596,M002,Bengaluru,0,,10,0,0,0,0.0,1.0,83580.0,0,1,0,
T000897,U0030,2026-07-05 10:30:00,764.08,D0283,M030,Bengaluru,0,,10,0,0,1,0.6604048234372335,1.1242753286773857,172920.0,0,3,20,device shared by 3 users
T000886,U0030,2026-07-05 11:28:00,897.36,D0283,M055,Bengaluru,0,,11,0,0,0,1.6857567384783403,1.2805982271748977,3480.0,1,3,20,device shared by 3 users
T000896,U0030,2026-07-05 12:23:00,322.35,D0283,M030,Bengaluru,0,,12,0,0,0,-3.197156082307038,0.43557279080672817,3300.0,1,3,20,device shared by 3 users
